group,name,vers,desc,url,build
recon,tinfoleak2,2.1,"Get detailed information about a Twitter user activity.","http://www.vicenteaguileradiaz.com/tools/",1511214705
proxy,tinyproxy,1.8.4,"A light-weight HTTP proxy daemon for POSIX operating systems.","https://banu.com/tinyproxy/",1515907530
crypto,tls-attacker,1.2,"A Java-based framework for analyzing TLS libraries.","https://github.com/RUB-NDS/TLS-Attacker",1495486548
fingerprint,tls-fingerprinting,252.1aced53,"Tool and scripts to perform TLS Fingerprinting.","https://github.com/LeeBrotherston/tls-fingerprinting",1490780458
fingerprint,tls-prober,264.d56de68,"A tool to fingerprint SSL/TLS servers.","https://github.com/WestpointLtd/tls_prober",1483213714
crypto,tlsenum,78.787c88b,"A command line tool to enumerate TLS cipher-suites supported by a server.","https://github.com/Ayrx/tlsenum",1493121064
crypto,tlspretense,0.6.2,"SSL/TLS client testing framework","https://github.com/iSECPartners/tlspretense",1483213704
automation,tlssled,1.3,"A Linux shell script whose purpose is to evaluate the security of a target SSL/TLS (HTTPS) web server implementation.","http://blog.taddong.com/2011/05/tlssled-v10.html",1483213721
misc,tnscmd,1.3,"a lame tool to prod the oracle tnslsnr process (1521/tcp)","http://www.jammed.com/~jwa/hacks/security/tnscmd/",1483213728
,toilet,0.3,"Free replacement for the FIGlet utility.","http://libcaca.zoy.org/wiki/toilet",1445294905
exploitation,tomcatwardeployer,66.524ab11,"Apache Tomcat auto WAR deployment & pwning penetration testing tool.","https://github.com/mgeeky/tomcatWarDeployer",1514113830
scanner,topera,19.3e230fd,"An IPv6 security analysis toolkit, with the particularity that their attacks can't be detected by Snort.","https://github.com/toperaproject/topera",1483213745
proxy,tor,0.3.2.9,"Anonymizing overlay network.","https://www.torproject.org/",1516997542
defensive,tor-autocircuit,0.2,"Tor Autocircuit was developed to give users a finer control over Tor circuit creation. The tool exposes the functionality of TorCtl library which allows its users to control circuit length, speed, geolocation, and other parameters.","http://www.thesprawl.org/projects/tor-autocircuit/",1483213753
defensive,tor-browser-en,7.5,"Tor Browser Bundle: Anonymous browsing using firefox and tor","https://www.torproject.org/projects/torbrowser.html.en",1517754687
dos,torshammer,1.0,"A slow POST Denial of Service testing tool written in Python.","http://sourceforge.net/projects/torshammer/",1483213762
proxy,torsocks,2.2.0,"Wrapper to safely torify applications","https://gitweb.torproject.org/torsocks.git/",1477069612
misc,tpcat,latest,"TPCAT is based upon pcapdiff by the EFF. TPCAT will analyze two packet captures (taken on each side of the firewall as an example) and report any packets that were seen on the source capture but didn’t make it to the dest.","http://sourceforge.net/projects/tpcat/",1483213784
webapp,tplmap,660.4fdcd32,"Automatic Server-Side Template Injection Detection and Exploitation Tool.","https://github.com/epinna/tplmap",1512081152
recon,traceroute,2.1.0,"Tracks the route taken by packets over an IP network","http://traceroute.sourceforge.net/",1467407738
recon,treasure,6.a91d52b,"Hunt for sensitive information through githubs code search.","https://github.com/GuerrillaWarfare/Treasure",1439837678
forensic,trid,2.24,"An utility designed to identify file types from their binary signatures.","http://mark0.net/soft-trid-e.html",1470084522
,trid-defs,2016.27.07,"Filesignature database for trid","http://mark0.net/soft-trid-e.html",1470084529
fuzzer,trinity,5104.c07cd60f,"A Linux System call fuzzer.","http://codemonkey.org.uk/projects/trinity/",1520158033
binary,triton,1904.5d876f6f,"A Dynamic Binary Analysis (DBA) framework.","https://github.com/JonathanSalwan/Triton",1486370287
backdoor,trixd00r,0.0.1,"An advanced and invisible userland backdoor based on TCP/IP for UNIX systems.","http://nullsecurity.net/tools/backdoor.html",1441553312
misc,trizen,1.39,"Trizen AUR Package Manager: A lightweight wrapper for AUR.","https://github.com/trizen/trizen",1515954743
cracker,truecrack,35,"Password cracking for truecrypt(c) volumes.","http://code.google.com/p/truecrack/",1401363700
blackarch,truecrypt,7.1a,"Free open-source cross-platform disk encryption software","http://www.truecrypt.org/",1484932120
forensic,truehunter,11.c757b02,"Detect TrueCrypt containers using a fast and memory efficient approach.","https://github.com/adoreste/truehunter",1496081539
recon,trufflehog,98.107d907,"Searches through git repositories for high entropy strings, digging deep into commit history.","https://github.com/dxa4481/truffleHog",1517250391
recon,trusttrees,7.0665877,"A Tool for DNS Delegation Trust Graphing.","https://github.com/mandatoryprogrammer/TrustTrees",1506719436
backdoor,tsh,0.6,"An open-source UNIX backdoor that compiles on all variants, has full pty support, and uses strong crypto for communication.","http://packetstormsecurity.com/search/?q=tsh",1484422882
backdoor,tsh-sctp,2.850a2da,"An open-source UNIX backdoor.","https://github.com/infodox/tsh-sctp",1483213812
networking,tunna,34.7074493,"a set of tools which will wrap and tunnel any TCP communication over HTTP. It can be used to bypass network restrictions in fully firewalled environments.","https://github.com/SECFORCE/Tunna",1502185859
sniffer,tuxcut,41.341cc18,"Netcut-like program for Linux written in PyQt.","https://github.com/a-atalla/tuxcut.git",1506250355
social,tweets-analyzer,38.09bfb84,"Tweets metadata scraper & activity analyzer.","https://github.com/x0rz/tweets_analyzer",1516024940
recon,twofi,2.0,"Twitter Words of Interest.","http://www.digininja.org/projects/twofi.php",1483213830
webapp,typo-enumerator,77.9565029,"Enumerate Typo3 version and extensions.","https://github.com/whoot/Typo-Enumerator",1495706780
backdoor,u3-pwn,2.0,"A tool designed to automate injecting executables to Sandisk smart usb devices with default U3 software install.","http://www.nullsecurity.net/tools/backdoor.html",1483213861
,u3-tool,0.3,"Tool for controlling USB flash devices that confirm to the U3 specifications.","http://u3-tool.sourceforge.net/",1441555061
misc,uatester,1.06,"User Agent String Tester","http://code.google.com/p/ua-tester/",1441555086
bluetooth,ubertooth,2017.03.R2,"A 2.4 GHz wireless development board suitable for Bluetooth experimentation. Open source hardware and software. Tools only.","https://github.com/greatscottgadgets/ubertooth/releases",1496657164
recon,ubiquiti-probing,5.c28f4c1,"A Ubiquiti device discovery tool.","https://github.com/headlesszeke/ubiquiti-probing",1483213873
wireless,ubitack,0.3,"Tool, which automates some of the tasks you might need on a (wireless) penetration test or while you are on the go.","https://code.google.com/p/ubitack/",1441555325
reversing,udis86,1.7.2,"A minimalistic disassembler library","http://udis86.sourceforge.net/",1441555409
networking,udp2raw-tunnel,572.2c67c31,"An Encrpyted, Anti-Replay, Multiplexed Udp Tunnel, tunnels udp traffic through fake-tcp or icmp by using raw socket.","https://github.com/wangyu-/udp2raw-tunnel",1519593615
networking,udpastcp,28.86479c0,"This program hides UDP traffic as TCP traffic in order to bypass certain firewalls.","https://github.com/Hello71/udpastcp",1484734205
networking,udptunnel,19,"Tunnels TCP over UDP packets.","http://code.google.com/p/udptunnel/",1441555486
scanner,udsim,23.35c1710,"A graphical simulator that can emulate different modules in a vehicle and respond to UDS request.","https://github.com/zombieCraig/UDSim/",1491681832
firmware,uefi-firmware-parser,152.04155e5,"Parse BIOS/Intel ME/UEFI firmware related structures: Volumes, FileSystems, Files, etc","https://github.com/theopolis/uefi-firmware-parser",1509453165
cracker,ufo-wardriving,4,"Allows you to test the security of wireless networks by detecting their passwords based on the router model.","http://www.ufo-wardriving.com/",1483213901
dos,ufonet,32.1c88898,"A tool designed to launch DDoS attacks against a target, using 'Open Redirect' vectors on third party web applications, like botnet.","https://github.com/epsylon/ufonet",1504389438
scanner,umap,25.3ad8121,"The USB host security assessment tool.","https://github.com/nccgroup/umap",1483213930
networking,umit,1.0,"A powerful nmap frontend.","http://www.umitproject.org/",1483213946
,underscorejs,1.8.3,"Utility-belt library for JavaScript that provides a lot of the functional programming support that you would expect in Prototype.js (or Ruby), but without extending any of the built-in JavaScript objects.","http://underscorejs.org/",1483213955
forensic,unhide,20130526,"A forensic tool to find processes hidden by rootkits, LKMs or by other techniques.","http://sourceforge.net/projects/unhide/",1369957325
exploitation,unibrute,1.b3fb4b7,"Multithreaded SQL union bruteforcer.","https://github.com/GDSSecurity/Unibrute",1483213963
,unicorn,1.0.1,"Lightweight, multi-platform, multi-architecture CPU emulator framework based on QEMU","http://www.unicorn-engine.org",1495471438
backdoor,unicorn-powershell,88.0cf03f3,"A simple tool for using a PowerShell downgrade attack and inject shellcode straight into memory.","https://github.com/trustedsec/unicorn",1520075892
scanner,unicornscan,0.4.7,"A new information gathering and correlation engine.","http://www.unicornscan.org/",1390493094
fuzzer,uniofuzz,1337,"The universal fuzzing tool for browsers, web services, files, programs and network services/ports","http://nullsecurity.net/tools/fuzzer.html",1483213975
fuzzer,uniscan,6.3,"A simple Remote File Include, Local File Include and Remote Command Execution vulnerability scanner.","http://sourceforge.net/projects/uniscan/",1515093132
automation,unix-privesc-check,1.4,"Tries to find misconfigurations that could allow local unprivilged users to escalate privileges to other users or to access local apps (e.g. databases).","http://pentestmonkey.net/tools/audit/unix-privesc-check",1483213988
windows,unsecure,1.2,"Bruteforces network login masks.","http://www.sniperx.net/",1484422888
crypto,untwister,119.a42b8f8,"Seed recovery tool for PRNGs.","https://github.com/altf4/untwister",1474144422
windows,upnp-pentest-toolkit,1.1,"UPnP Pentest Toolkit for Windows.","https://github.com/nccgroup/UPnP-Pentest-Toolkit",1483214003
scanner,upnpscan,0.4,"Scans the LAN or a given address range for UPnP capable devices.","http://www.cqure.net/wp/upnpscan/",1441556906
webapp,uppwn,9.f69dec4,"A script that automates detection of security flaws on websites' file upload systems'.","https://github.com/ferrery1/UpPwn",1507708291
binary,upx,3.94,"Ultimate executable compressor.","http://upx.sourceforge.net/",1494961031
radio,urh,2390.eb61e71f,"Universal Radio Hacker: investigate wireless protocols like a boss.","https://github.com/jopohl/urh",1520023860
webapp,urlcrazy,0.5,"Generate and test domain typos and variations to detect and perform typo squatting, URL hijacking, phishing, and corporate espionage.","http://www.morningstarsecurity.com/research/urlcrazy",1483214010
webapp,urldigger,02c,"A python tool to extract URL addresses from different HOT sources and/or detect SPAM and malicious code","https://code.google.com/p/urldigger/",1441556967
misc,urlview,0.9,"A curses URL parser for text files.","http://packages.qa.debian.org/u/urlview.html",1458984025
automation,username-anarchy,54.d5e653f,"Tools for generating usernames when penetration testing.","http://www.morningstarsecurity.com/research/username-anarchy",1483214018
misc,usernamer,7.813139d,"Pentest Tool to generate usernames/logins based on supplied names.","https://github.com/jseidl/usernamer",1483214027
scanner,uw-loveimap,0.1,"Multi threaded imap bounce scanner.","http://uberwall.org/bin/download/45/UWloveimap.tgz",1441557170
networking,uw-offish,0.1,"Clear-text protocol simulator.","http://uberwall.org/bin/download/42/UW_offish.1.tar.gz",1441557227
scanner,uw-udpscan,0.1,"Multi threaded udp scanner.","http://uberwall.org/bin/download/44/UWudpscan.tar.gz",1441557282
scanner,uw-zone,0.1,"Multi threaded, randomized IP zoner.","http://uberwall.org/bin/download/43/UWzone.tgz",1441557372
scanner,v3n0m,295.8d7113f,"A tool to automate mass SQLi d0rk scans and Metasploit Vulns.","https://github.com/v3n0m-Scanner/V3n0M-Scanner",1520023896
scanner,vais,15.f302a3a,"SWF Vulnerability & Information Scanner.","https://github.com/hahwul/vais",1518394471
misc,valabind,1.4.0,"Tool to parse vala or vapi files to transform them into swig interface files, C++, NodeJS-ffi or GIR","http://radare.org",1503519027
binary,valgrind,3.13.0,"Tool to help find memory-management problems in programs","http://valgrind.org/",1514977389
scanner,vane,1894.a9269dc,"A vulnerability scanner which checks the security of WordPress installations using a black box approach.","https://github.com/delvelabs/vane",1519328002
webapp,vanguard,0.1,"A comprehensive web penetration testing tool written in Perl thatidentifies vulnerabilities in web applications.","http://packetstormsecurity.com/files/110603/Vanguard-Pentesting-Scanner.html",1515090833
recon,vbrute,1.11dda8b,"Virtual hosts brute forcer.","https://github.com/nccgroup/vbrute",1441557867
webapp,vbscan,25.27c77e9,"A black box vBulletin vulnerability scanner written in perl.","https://github.com/rezasp/vbscan",1487196183
scanner,vcsmap,47.3889964,"A plugin-based tool to scan public version control systems for sensitive information.","https://github.com/melvinsh/vcsmap",1483214132
webapp,vega,1.0,"An open source platform to test the security of web applications.","https://github.com/subgraph/Vega/wiki",1498761350
automation,veil,152.1a7864c,"A tool designed to generate metasploit payloads that bypass common anti-virus solutions.","https://github.com/Veil-Framework/Veil",1516288765
